,player_name,player_short_name,player_id,player_birthdate,team_name,team_id,match_name,match_id,match_date,competition_name,competition_id,season_name,season_id,competition_edition_id,position,position_group,minutes_full_all,physical_check_passed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr,timetohsrpostcod,explacceltosprint_count_full_all,timetosprint,timetosprintpostcod,cod_count_full_all,timeto505around90,timeto505around180
129,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,99.02,True,8942.0,90.31,849.0,264.0,27.0,42.0,4.0,306.0,31.0,27.0,90.0,6.0,73.0,12.0,4.0,0.83,1.45,0.0,,,21.0,1.87,
130,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,100.75,True,8776.0,87.11,789.0,157.0,16.0,2.0,0.0,159.0,16.0,23.1,96.0,3.0,74.0,10.0,3.0,0.96,0.96,0.0,,,20.0,1.87,
131,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,97.35,True,8588.0,88.22,806.0,341.0,33.0,50.0,5.0,391.0,38.0,28.7,98.0,5.0,70.0,15.0,4.0,0.69,0.69,1.0,1.64,,17.0,2.61,2.96
132,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,96.07,True,8889.0,92.53,860.0,181.0,17.0,43.0,4.0,224.0,21.0,27.9,91.0,4.0,75.0,10.0,2.0,0.8,,2.0,1.45,,9.0,3.23,
133,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,96.13,True,8750.0,91.02,893.0,245.0,28.0,65.0,4.0,310.0,32.0,27.9,96.0,9.0,70.0,18.0,5.0,0.75,0.75,0.0,,,14.0,,
134,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,98.37,True,9203.0,93.56,968.0,395.0,38.0,187.0,6.0,582.0,44.0,28.4,100.0,5.0,83.0,10.0,4.0,0.84,0.94,1.0,1.71,1.71,16.0,2.74,2.88
135,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,98.03,True,8910.0,90.89,972.0,194.0,22.0,28.0,1.0,222.0,23.0,24.6,98.0,8.0,85.0,11.0,4.0,0.93,0.93,0.0,,,15.0,2.21,
136,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,105.85,True,9528.0,90.01,927.0,271.0,31.0,88.0,4.0,359.0,35.0,28.4,98.0,7.0,83.0,14.0,4.0,0.71,0.81,1.0,1.46,,17.0,2.84,3.17
137,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,99.8,True,8925.0,89.43,853.0,261.0,26.0,81.0,6.0,342.0,32.0,27.3,103.0,7.0,78.0,16.0,4.0,0.77,0.77,2.0,1.4,,23.0,1.86,
138,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,97.87,True,8655.0,88.44,858.0,188.0,19.0,44.0,3.0,232.0,22.0,29.2,100.0,4.0,80.0,11.0,0.0,,,0.0,,,12.0,2.53,2.96
139,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,100.5,True,8860.0,88.16,688.0,191.0,21.0,59.0,3.0,250.0,24.0,27.6,99.0,6.0,87.0,8.0,4.0,0.68,0.82,3.0,1.23,,15.0,2.61,
140,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,100.72,True,8669.0,86.07,747.0,231.0,27.0,98.0,4.0,329.0,31.0,27.6,92.0,3.0,79.0,9.0,3.0,0.73,0.73,0.0,,,13.0,2.84,3.25
141,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,95.55,True,9397.0,98.35,825.0,176.0,16.0,43.0,2.0,219.0,18.0,25.4,92.0,4.0,78.0,8.0,0.0,,,0.0,,,10.0,2.43,
142,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,97.02,True,8375.0,86.33,603.0,278.0,28.0,108.0,6.0,386.0,34.0,29.0,75.0,5.0,72.0,7.0,5.0,0.76,0.87,0.0,,,16.0,,
143,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,106.4,True,9730.0,91.45,946.0,230.0,21.0,38.0,3.0,268.0,24.0,26.6,112.0,6.0,89.0,15.0,0.0,,,0.0,,,19.0,3.05,3.12
144,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,99.32,True,9166.0,92.29,793.0,192.0,19.0,10.0,2.0,202.0,21.0,25.1,94.0,4.0,78.0,8.0,3.0,0.74,0.9,0.0,,,20.0,2.75,2.8
145,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sporting Cristal,2032496,2025-09-21,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,98.27,True,9469.0,96.36,892.0,245.0,22.0,27.0,2.0,272.0,24.0,25.1,95.0,4.0,70.0,7.0,4.0,0.78,0.78,0.0,,,19.0,2.36,3.15
146,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,Ayacucho FC v ADC Juan Pablo II College,2033040,2025-09-25,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,104.28,True,9557.0,91.64,748.0,181.0,17.0,35.0,0.0,216.0,17.0,25.1,100.0,6.0,79.0,9.0,3.0,0.67,,2.0,1.26,,17.0,2.56,
147,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Asociación Deportiva Tarma,2034481,2025-09-30,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,98.67,True,9274.0,93.99,957.0,201.0,16.0,34.0,1.0,235.0,17.0,26.0,84.0,4.0,74.0,8.0,2.0,0.79,,0.0,,,16.0,,
148,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Deportivo Garcilaso,2036255,2025-10-13,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,101.78,True,9669.0,95.0,1068.0,386.0,29.0,93.0,4.0,479.0,33.0,27.5,101.0,6.0,86.0,11.0,2.0,0.9,1.15,0.0,,,18.0,2.03,
149,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,Club Universitario de Deportes v ADC Juan Pablo II College,2036762,2025-10-05,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,94.27,True,11299.0,119.86,1850.0,818.0,68.0,281.0,14.0,1099.0,82.0,30.3,110.0,7.0,92.0,13.0,6.0,0.61,0.61,4.0,1.25,1.59,38.0,2.01,
150,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,100.08,True,8401.0,83.94,666.0,280.0,24.0,98.0,4.0,378.0,28.0,31.0,97.0,4.0,69.0,14.0,4.0,1.07,,0.0,,,12.0,2.77,
151,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,100.38,True,9438.0,94.02,767.0,211.0,17.0,30.0,1.0,241.0,18.0,26.1,87.0,5.0,76.0,11.0,0.0,,,0.0,,,12.0,,
152,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,RCB,Central Defender,96.25,True,8425.0,87.53,654.0,184.0,24.0,81.0,4.0,265.0,28.0,30.3,93.0,4.0,77.0,11.0,0.0,,,0.0,,,14.0,,2.98
153,Renzo Alfani,R. Alfani,44378,1996-02-18,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,CB,Central Defender,99.5,True,8747.0,87.91,852.0,232.0,19.0,43.0,3.0,275.0,22.0,28.7,89.0,6.0,77.0,10.0,3.0,1.02,,0.0,,,13.0,2.63,3.1
154,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,68.15,True,7861.0,115.35,992.0,200.0,22.0,18.0,1.0,218.0,23.0,26.1,73.0,2.0,67.0,6.0,2.0,0.96,,0.0,,,25.0,2.53,3.04
155,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,96.45,True,9878.0,102.42,960.0,287.0,33.0,53.0,3.0,340.0,36.0,26.5,109.0,5.0,101.0,13.0,3.0,0.62,0.98,1.0,1.85,,23.0,2.24,3.28
156,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CCyD Universidad Técnica de Cajamarca,2009946,2025-03-30,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,98.45,True,10472.0,106.37,1465.0,258.0,23.0,59.0,4.0,317.0,27.0,26.1,94.0,4.0,84.0,10.0,0.0,,,0.0,,,26.0,2.09,
157,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Atlético Sullana,2011683,2025-04-12,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,97.37,True,10963.0,112.6,1315.0,219.0,16.0,4.0,1.0,223.0,17.0,23.0,97.0,4.0,81.0,15.0,2.0,0.68,1.32,0.0,,,33.0,3.03,2.72
158,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,98.63,True,10530.0,106.76,1157.0,202.0,24.0,49.0,2.0,251.0,26.0,27.2,89.0,5.0,75.0,9.0,2.0,0.96,0.96,0.0,,,33.0,2.29,2.93
159,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,34.88,True,3812.0,109.28,694.0,191.0,18.0,4.0,1.0,195.0,19.0,24.8,44.0,1.0,31.0,7.0,0.0,,,0.0,,,19.0,2.0,3.14
160,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,21.2,True,2287.0,107.88,239.0,69.0,5.0,3.0,1.0,72.0,6.0,25.5,24.0,2.0,18.0,4.0,2.0,1.32,1.32,0.0,,,7.0,2.72,3.16
161,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,96.07,True,10878.0,113.23,1240.0,413.0,32.0,26.0,2.0,439.0,34.0,24.8,92.0,3.0,73.0,10.0,0.0,,,0.0,,,34.0,2.67,3.53
162,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,48.05,True,5184.0,107.89,584.0,179.0,13.0,27.0,2.0,206.0,15.0,27.1,41.0,2.0,37.0,5.0,2.0,0.94,,0.0,,,12.0,,
163,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,98.37,True,10567.0,107.42,1439.0,490.0,38.0,76.0,3.0,566.0,41.0,27.8,102.0,5.0,87.0,15.0,1.0,0.79,,0.0,,,46.0,2.54,3.12
164,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,98.03,True,10653.0,108.67,1448.0,422.0,37.0,77.0,3.0,499.0,40.0,26.2,99.0,7.0,92.0,9.0,5.0,0.97,,0.0,,,28.0,2.29,2.99
165,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,86.15,True,9820.0,113.99,1354.0,301.0,26.0,83.0,3.0,384.0,29.0,27.1,84.0,3.0,75.0,4.0,2.0,0.67,0.67,0.0,,,28.0,2.24,2.97
166,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,99.8,True,10842.0,108.64,1562.0,344.0,26.0,55.0,3.0,399.0,29.0,25.8,95.0,3.0,80.0,10.0,0.0,,,0.0,,,38.0,2.17,3.04
167,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,97.87,True,9937.0,101.54,1033.0,301.0,27.0,50.0,3.0,351.0,30.0,26.7,83.0,4.0,69.0,8.0,4.0,0.79,,1.0,1.76,,25.0,2.76,
168,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,100.5,True,11009.0,109.54,1570.0,434.0,40.0,36.0,4.0,470.0,44.0,25.5,108.0,6.0,96.0,16.0,4.0,0.81,0.81,0.0,,,37.0,2.83,3.17
169,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,100.72,True,10362.0,102.88,1138.0,302.0,29.0,74.0,3.0,376.0,32.0,27.1,82.0,3.0,71.0,9.0,2.0,0.87,,2.0,1.32,,18.0,2.46,3.21
170,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,89.33,True,10389.0,116.29,1171.0,182.0,15.0,3.0,0.0,185.0,15.0,23.2,75.0,2.0,73.0,6.0,2.0,0.76,0.76,0.0,,,29.0,2.36,2.95
171,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,97.02,True,9825.0,101.27,1012.0,220.0,22.0,35.0,4.0,255.0,26.0,25.8,83.0,2.0,79.0,4.0,0.0,,,0.0,,,27.0,2.94,3.13
172,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,103.05,True,11747.0,113.99,1534.0,295.0,36.0,39.0,3.0,334.0,39.0,25.1,110.0,5.0,92.0,13.0,1.0,0.93,0.93,0.0,,,46.0,2.68,3.03
173,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,92.4,True,9755.0,105.57,982.0,225.0,22.0,16.0,1.0,241.0,23.0,24.4,86.0,3.0,68.0,8.0,2.0,0.93,0.93,0.0,,,22.0,1.87,2.73
174,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sporting Cristal,2032496,2025-09-21,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,98.27,True,10946.0,111.39,1283.0,355.0,35.0,87.0,3.0,442.0,38.0,27.3,91.0,2.0,81.0,8.0,0.0,,,0.0,,,24.0,2.98,2.98
175,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,Ayacucho FC v ADC Juan Pablo II College,2033040,2025-09-25,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,14.65,True,1566.0,106.89,193.0,36.0,2.0,4.0,0.0,40.0,2.0,22.3,14.0,1.0,12.0,0.0,0.0,,,0.0,,,2.0,3.07,
176,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Asociación Deportiva Tarma,2034481,2025-09-30,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,98.67,True,11469.0,116.24,1395.0,331.0,26.0,29.0,2.0,360.0,28.0,24.6,84.0,4.0,79.0,8.0,3.0,0.88,,1.0,1.48,,24.0,2.85,3.1
177,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Deportivo Garcilaso,2036255,2025-10-13,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,101.78,True,10877.0,106.86,989.0,294.0,23.0,62.0,2.0,356.0,25.0,26.2,99.0,4.0,87.0,6.0,4.0,1.13,,0.0,,,23.0,2.41,3.48
178,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,100.08,True,9640.0,96.32,847.0,280.0,24.0,21.0,1.0,301.0,25.0,24.3,69.0,3.0,62.0,3.0,2.0,0.95,,0.0,,,8.0,2.52,
179,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,100.38,True,10852.0,108.11,1090.0,252.0,23.0,25.0,1.0,277.0,24.0,24.4,99.0,4.0,84.0,10.0,0.0,,,0.0,,,27.0,3.43,3.01
180,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,RDM,Midfield,96.25,True,10054.0,104.46,1081.0,371.0,34.0,44.0,3.0,415.0,37.0,25.4,94.0,4.0,86.0,10.0,2.0,1.37,,0.0,,,26.0,2.32,2.95
181,Christian Martín Flores Córdova,C. Flores,46618,2001-01-12,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,DM,Midfield,99.5,True,10336.0,103.88,1337.0,368.0,29.0,30.0,1.0,398.0,30.0,23.8,91.0,3.0,92.0,6.0,0.0,,,0.0,,,20.0,2.38,3.39
182,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Club Alianza Lima v ADC Juan Pablo II College,2006699,2025-02-22,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,76.28,True,8876.0,116.36,1604.0,625.0,48.0,73.0,6.0,698.0,54.0,26.2,85.0,6.0,61.0,26.0,0.0,,,0.0,,,37.0,2.3,2.77
183,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,27.18,True,3418.0,125.74,669.0,221.0,16.0,29.0,1.0,250.0,17.0,25.9,27.0,2.0,22.0,4.0,1.0,0.92,0.92,0.0,,,21.0,2.58,
184,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,96.45,True,10165.0,105.39,1283.0,603.0,50.0,132.0,8.0,735.0,58.0,28.5,108.0,5.0,91.0,23.0,3.0,0.86,,2.0,1.54,,24.0,2.28,2.61
185,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CCyD Universidad Técnica de Cajamarca,2009946,2025-03-30,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,98.45,True,10739.0,109.08,1507.0,811.0,73.0,294.0,16.0,1105.0,89.0,28.3,111.0,8.0,92.0,29.0,8.0,0.69,0.69,2.0,1.74,,41.0,2.17,2.74
186,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Atlético Sullana,2011683,2025-04-12,PER - Primera Division,139,2025/2025,128,1089,LF,Wide Attacker,87.18,True,10296.0,118.1,1529.0,556.0,61.0,295.0,16.0,851.0,77.0,28.9,107.0,8.0,87.0,20.0,3.0,0.96,1.0,2.0,2.02,2.02,36.0,2.19,2.72
187,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Sporting Cristal v ADC Juan Pablo II College,2014093,2025-04-28,PER - Primera Division,139,2025/2025,128,1089,LF,Wide Attacker,104.37,True,11508.0,110.27,1830.0,892.0,82.0,317.0,16.0,1209.0,98.0,30.2,118.0,6.0,95.0,20.0,6.0,0.77,0.77,2.0,1.71,1.71,39.0,2.23,2.77
188,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,LF,Wide Attacker,86.43,True,9823.0,113.65,1618.0,673.0,62.0,206.0,12.0,879.0,74.0,29.2,114.0,8.0,87.0,23.0,4.0,0.96,0.96,4.0,2.15,2.39,40.0,1.84,3.31
189,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,99.02,True,10814.0,109.21,1617.0,691.0,67.0,219.0,14.0,910.0,81.0,29.0,110.0,5.0,80.0,27.0,2.0,0.82,0.82,2.0,1.52,1.52,30.0,2.07,3.05
190,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,92.72,True,10218.0,110.21,1480.0,793.0,73.0,282.0,16.0,1075.0,89.0,29.4,103.0,8.0,85.0,29.0,8.0,0.8,0.92,5.0,1.78,2.07,65.0,2.03,2.95
191,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,97.35,True,9908.0,101.78,1391.0,577.0,53.0,180.0,9.0,757.0,62.0,28.7,113.0,6.0,79.0,27.0,6.0,0.8,0.8,6.0,1.57,1.57,37.0,1.93,2.83
192,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,96.07,True,11136.0,115.92,1597.0,816.0,72.0,257.0,13.0,1073.0,85.0,29.5,114.0,4.0,92.0,23.0,4.0,0.92,0.92,2.0,1.56,1.56,49.0,2.63,3.15
193,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,96.13,True,9965.0,103.66,1201.0,688.0,67.0,268.0,13.0,956.0,80.0,30.1,104.0,8.0,79.0,23.0,8.0,0.82,1.03,2.0,1.71,,30.0,2.5,2.72
194,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,98.37,True,10784.0,109.63,1692.0,832.0,68.0,278.0,18.0,1110.0,86.0,29.1,95.0,5.0,74.0,19.0,5.0,1.1,1.1,2.0,1.91,1.91,44.0,2.33,2.95
